,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
12,12,12,12,13,12161,Xander Bogaerts,BOS,29,0.31,0.381,0.452,0.76,593428,111,Jordan Lyles,1,Fenway Park,3,543475,4.35,10.01,7.25,1.44,0.279,0.5,0.2,0.333,0.25,0.0,True
13,13,13,13,14,11739,J.T. Realmuto,PHI,31,0.268,0.339,0.455,0.784,592663,143,Taijuan Walker,0,Citi Field,22,592836,3.45,8.28,6.9,1.19,0.242,0.0,0.333,0.5,0.333,0.5,True
14,14,14,14,15,9874,DJ LeMahieu,NYY,33,0.286,0.388,0.429,0.8809999999999999,518934,147,Corey Kluber,0,Tropicana Field,21,446372,4.05,9.08,8.03,1.15,0.26,0.0,0.0,0.0,0.25,0.4,True
15,15,15,15,16,19470,Tommy Edman,STL,27,0.258,0.322,0.367,0.821,669242,138,Adrian Houser,1,Busch Stadium,15,605288,4.72,9.67,6.72,1.48,0.271,0.0,0.6,0.25,0.0,0.5,True
16,16,16,16,17,5417,Jose Altuve,HOU,32,0.286,0.368,0.513,0.851,514888,117,Logan Gilbert,0,T-Mobile Park,27,669302,3.47,8.57,8.3,1.23,0.248,0.2,0.25,0.5,0.25,0.5,True
17,17,17,17,18,19950,Andres Gimenez,CLE,23,0.302,0.365,0.484,0.743,665926,114,Alex Faedo,0,Comerica Park,25,656412,5.53,10.57,7.38,1.64,0.293,0.25,0.0,0.0,0.0,0.25,True
18,18,18,18,20,14161,Byron Buxton,MIN,28,0.222,0.301,0.549,0.6890000000000001,621439,142,Brady Singer,1,Target Field,26,663903,3.49,8.36,9.18,1.15,0.248,0.2,0.0,0.0,0.0,0.0,True
19,19,19,19,21,19197,Will Smith,LAD,27,0.275,0.361,0.477,0.8290000000000001,669257,119,Merrill Kelly,0,Chase Field,13,518876,2.86,7.48,7.41,1.13,0.226,0.0,0.4,0.0,0.25,0.25,False
20,20,20,20,22,15362,Jeff McNeil,NYM,30,0.306,0.362,0.445,0.852,643446,121,Zach Eflin,1,Citi Field,22,621107,4.37,8.74,7.41,1.19,0.251,0.25,0.0,0.75,0.5,0.25,True
21,21,21,21,23,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,Keegan Thompson,1,Guaranteed Rate Field,23,624522,3.36,8.36,7.82,1.24,0.247,0.5,0.5,0.667,0.5,0.25,True
22,22,22,22,24,19352,Sean Murphy,OAK,27,0.245,0.32,0.43,0.775,669221,133,Taylor Hearn,1,Oakland Coliseum,19,621368,5.21,10.17,8.48,1.59,0.28,0.5,0.25,0.25,0.2,0.25,False
23,23,23,23,25,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,JT Brubaker,1,Petco Park,31,664141,4.49,10.05,9.22,1.52,0.275,0.25,0.25,0.25,0.25,0.4,True
24,24,24,24,26,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Zach Eflin,1,Citi Field,22,621107,4.37,8.74,7.41,1.19,0.251,1.0,0.0,0.0,0.6,0.0,True
25,25,25,25,27,22581,Alejandro Kirk,TOR,23,0.305,0.388,0.461,0.86,672386,141,Michael Lorenzen,0,Angel Stadium,4,547179,4.94,8.37,6.97,1.35,0.245,0.5,0.5,0.25,0.0,0.0,True
26,26,26,26,28,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Johnny Cueto,0,Guaranteed Rate Field,23,456501,2.91,8.62,6.0,1.19,0.256,0.5,0.0,0.5,0.0,0.0,True
27,27,27,27,29,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,Johnny Cueto,0,Guaranteed Rate Field,23,456501,2.91,8.62,6.0,1.19,0.256,0.25,1.0,0.0,0.25,0.0,True
28,28,28,28,30,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Michael Lorenzen,0,Angel Stadium,4,547179,4.94,8.37,6.97,1.35,0.245,0.0,0.25,0.5,0.0,0.0,True
29,29,29,29,31,19955,Gavin Lux,LAD,24,0.297,0.37,0.425,0.8190000000000001,666158,119,Merrill Kelly,0,Chase Field,13,518876,2.86,7.48,7.41,1.13,0.226,0.4,0.25,0.0,0.5,0.0,True
30,30,30,30,32,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Logan Gilbert,0,T-Mobile Park,27,669302,3.47,8.57,8.3,1.23,0.248,0.25,0.25,0.25,0.25,0.5,True
31,31,31,31,33,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Michael Lorenzen,0,Angel Stadium,4,547179,4.94,8.37,6.97,1.35,0.245,0.5,0.0,0.333,0.0,0.25,True
32,32,32,32,34,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Logan Gilbert,0,T-Mobile Park,27,669302,3.47,8.57,8.3,1.23,0.248,0.0,0.25,0.0,0.0,0.0,True
33,33,33,33,35,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,JT Brubaker,1,Petco Park,31,664141,4.49,10.05,9.22,1.52,0.275,0.25,0.0,0.0,0.2,0.333,True
34,34,34,34,37,17548,Taylor Ward,LAA,28,0.274,0.365,0.465,0.7829999999999999,621493,108,Yusei Kikuchi,1,Angel Stadium,4,579328,5.13,8.2,10.03,1.49,0.244,0.0,0.0,0.25,0.333,0.2,False
35,35,35,35,38,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Joe Musgrove,0,Petco Park,31,605397,2.91,7.16,8.79,1.02,0.216,0.0,0.0,1.0,0.0,0.2,True
36,36,36,36,39,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Taijuan Walker,0,Citi Field,22,592836,3.45,8.28,6.9,1.19,0.242,0.25,0.25,0.0,0.2,0.25,False
37,37,37,37,40,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Johnny Cueto,0,Guaranteed Rate Field,23,456501,2.91,8.62,6.0,1.19,0.256,0.333,0.25,0.0,0.667,0.5,False
38,38,38,38,41,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Jose Urquidy,1,T-Mobile Park,27,664353,3.85,8.52,7.09,1.16,0.245,0.0,0.0,0.0,0.333,0.25,True
39,39,39,39,42,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Jose Urquidy,1,T-Mobile Park,27,664353,3.85,8.52,7.09,1.16,0.245,0.75,0.5,0.333,0.5,0.4,True
40,40,40,40,43,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Brady Singer,1,Target Field,26,663903,3.49,8.36,9.18,1.15,0.248,0.4,0.333,0.2,0.5,1.0,True
41,41,41,41,45,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,JT Brubaker,1,Petco Park,31,664141,4.49,10.05,9.22,1.52,0.275,0.0,0.25,0.25,0.0,0.4,True
42,42,42,42,46,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Corey Kluber,0,Tropicana Field,21,446372,4.05,9.08,8.03,1.15,0.26,0.0,0.25,0.0,0.333,0.333,False
43,43,43,43,47,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Yusei Kikuchi,1,Angel Stadium,4,579328,5.13,8.2,10.03,1.49,0.244,0.0,0.0,0.0,0.0,0.4,False
44,44,44,44,48,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Zach Eflin,1,Citi Field,22,621107,4.37,8.74,7.41,1.19,0.251,0.4,0.0,0.5,0.2,0.25,True
45,45,45,45,50,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Gerrit Cole,1,Tropicana Field,21,543037,3.38,7.03,11.58,1.02,0.211,0.0,0.0,0.0,0.333,0.167,True
46,46,46,46,52,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Michael Lorenzen,0,Angel Stadium,4,547179,4.94,8.37,6.97,1.35,0.245,0.25,0.5,0.4,0.0,0.0,True
47,47,47,47,53,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Aaron Sanchez,0,Nationals Park,29,592717,3.6,7.2,14.4,1.2,0.211,0.0,0.667,0.25,0.0,0.0,False
48,48,48,48,54,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Michael Lorenzen,0,Angel Stadium,4,547179,4.94,8.37,6.97,1.35,0.245,0.25,0.2,0.0,0.0,0.0,True
49,49,49,49,55,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Tony Gonsolin,1,Chase Field,13,664062,2.3,5.66,8.37,0.89,0.178,0.0,0.667,0.0,0.25,0.0,False
50,50,50,50,56,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Keegan Thompson,1,Guaranteed Rate Field,23,624522,3.36,8.36,7.82,1.24,0.247,0.6,0.0,0.667,0.6,0.5,False
51,51,51,51,57,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Nathan Eovaldi,0,Fenway Park,3,543135,4.23,9.51,8.94,1.23,0.263,0.4,0.333,0.0,0.2,0.167,True
52,52,52,52,58,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Sandy Alcantara,1,Truist Park,12,645261,1.88,6.14,8.01,0.93,0.195,0.0,0.667,0.25,0.25,0.333,False
53,53,53,53,59,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Aaron Sanchez,0,Nationals Park,29,592717,3.6,7.2,14.4,1.2,0.211,0.0,0.4,0.0,0.0,0.25,True
54,54,54,54,60,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Vladimir Gutierrez,0,Great American Ball Park,8,661269,7.61,11.29,7.12,1.91,0.313,0.25,0.5,0.5,0.0,0.0,True
55,55,55,55,61,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Brady Singer,1,Target Field,26,663903,3.49,8.36,9.18,1.15,0.248,0.4,0.25,0.667,0.0,0.0,False
56,56,56,56,62,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Vladimir Gutierrez,0,Great American Ball Park,8,661269,7.61,11.29,7.12,1.91,0.313,0.333,0.5,0.0,0.333,0.0,False
57,57,57,57,64,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Nathan Eovaldi,0,Fenway Park,3,543135,4.23,9.51,8.94,1.23,0.263,0.2,0.0,0.25,0.0,0.0,True
58,58,58,58,65,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Taijuan Walker,0,Citi Field,22,592836,3.45,8.28,6.9,1.19,0.242,0.0,0.0,0.0,0.333,0.0,False
59,59,59,59,66,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Tony Gonsolin,1,Chase Field,13,664062,2.3,5.66,8.37,0.89,0.178,0.2,0.25,0.5,0.5,0.5,True
60,60,60,60,67,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Nathan Eovaldi,0,Fenway Park,3,543135,4.23,9.51,8.94,1.23,0.263,0.5,0.0,0.0,0.167,0.333,True
61,61,61,61,68,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Aaron Sanchez,0,Nationals Park,29,592717,3.6,7.2,14.4,1.2,0.211,0.25,0.25,0.5,0.333,0.25,True
62,62,62,62,69,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Brady Singer,1,Target Field,26,663903,3.49,8.36,9.18,1.15,0.248,0.2,0.4,0.4,0.333,0.25,True
63,63,63,63,70,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Zach Eflin,1,Citi Field,22,621107,4.37,8.74,7.41,1.19,0.251,0.25,0.4,0.4,0.25,0.0,True
64,64,64,64,71,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Brady Singer,1,Target Field,26,663903,3.49,8.36,9.18,1.15,0.248,0.4,0.0,0.0,0.0,0.333,False
65,65,65,65,72,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Michael Lorenzen,0,Angel Stadium,4,547179,4.94,8.37,6.97,1.35,0.245,0.0,0.25,0.0,0.25,0.25,True
66,66,66,66,73,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Aaron Sanchez,0,Nationals Park,29,592717,3.6,7.2,14.4,1.2,0.211,0.25,0.25,0.25,0.5,0.25,True
67,67,67,67,74,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Corey Kluber,0,Tropicana Field,21,446372,4.05,9.08,8.03,1.15,0.26,0.25,0.0,0.333,0.4,0.25,False
68,68,68,68,75,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Jose Urquidy,1,T-Mobile Park,27,664353,3.85,8.52,7.09,1.16,0.245,1.0,0.5,0.5,0.0,0.0,True
69,69,69,69,76,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Joe Musgrove,0,Petco Park,31,605397,2.91,7.16,8.79,1.02,0.216,0.25,0.25,0.0,0.0,0.0,True
70,70,70,70,77,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Taylor Hearn,1,Oakland Coliseum,19,621368,5.21,10.17,8.48,1.59,0.28,0.0,0.667,0.2,1.0,0.0,True
71,71,71,71,79,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Taylor Hearn,1,Oakland Coliseum,19,621368,5.21,10.17,8.48,1.59,0.28,0.0,0.333,0.5,0.5,0.333,True
72,72,72,72,80,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Nathan Eovaldi,0,Fenway Park,3,543135,4.23,9.51,8.94,1.23,0.263,0.5,0.25,0.2,0.5,1.0,True
73,73,73,73,81,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Merrill Kelly,0,Chase Field,13,518876,2.86,7.48,7.41,1.13,0.226,0.0,0.333,0.25,0.0,0.0,True
74,74,74,74,82,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Taijuan Walker,0,Citi Field,22,592836,3.45,8.28,6.9,1.19,0.242,0.4,0.0,0.4,0.25,0.5,False
75,75,75,75,83,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Merrill Kelly,0,Chase Field,13,518876,2.86,7.48,7.41,1.13,0.226,0.25,0.5,0.0,0.25,0.25,False
76,76,76,76,84,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Corey Kluber,0,Tropicana Field,21,446372,4.05,9.08,8.03,1.15,0.26,0.0,0.4,0.0,0.5,0.333,False
77,77,77,77,85,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Tucker Davidson,0,Truist Park,12,656353,13.5,13.5,2.25,2.75,0.333,0.5,0.25,0.5,0.0,0.75,True
78,78,78,78,86,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Vladimir Gutierrez,0,Great American Ball Park,8,661269,7.61,11.29,7.12,1.91,0.313,0.0,0.333,0.667,0.25,0.5,True
79,79,79,79,87,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,Austin Gomber,1,Nationals Park,29,596295,5.64,9.99,6.93,1.41,0.283,0.25,0.4,0.0,0.2,0.667,True
80,80,80,80,88,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Chris Archer,0,Target Field,26,502042,4.02,7.01,7.58,1.29,0.212,0.75,0.0,0.0,0.2,0.25,False
81,81,81,81,89,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Alex Faedo,0,Comerica Park,25,656412,5.53,10.57,7.38,1.64,0.293,0.25,0.0,0.25,0.25,0.0,True
82,82,82,82,90,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Michael Lorenzen,0,Angel Stadium,4,547179,4.94,8.37,6.97,1.35,0.245,0.75,0.0,0.0,0.333,0.0,False
83,83,83,83,91,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Johnny Cueto,0,Guaranteed Rate Field,23,456501,2.91,8.62,6.0,1.19,0.256,0.0,0.0,0.4,0.25,0.667,True
84,84,84,84,92,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Nathan Eovaldi,0,Fenway Park,3,543135,4.23,9.51,8.94,1.23,0.263,0.25,0.0,0.4,0.0,0.5,True
85,85,85,85,94,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Jordan Lyles,1,Fenway Park,3,543475,4.35,10.01,7.25,1.44,0.279,0.333,0.6,0.667,0.8,0.333,True
86,86,86,86,95,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Zach Eflin,1,Citi Field,22,621107,4.37,8.74,7.41,1.19,0.251,0.0,0.25,0.8,0.4,0.0,True
87,87,87,87,96,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Jose Urquidy,1,T-Mobile Park,27,664353,3.85,8.52,7.09,1.16,0.245,0.2,0.25,0.0,0.2,0.6,True
88,88,88,88,97,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Shane Bieber,1,Comerica Park,25,669456,3.21,7.86,9.16,1.09,0.233,0.333,0.0,0.5,0.4,0.333,True
89,89,89,89,98,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Gerrit Cole,1,Tropicana Field,21,543037,3.38,7.03,11.58,1.02,0.211,0.333,0.0,0.25,0.25,0.4,True
90,90,90,90,101,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Tucker Davidson,0,Truist Park,12,656353,13.5,13.5,2.25,2.75,0.333,0.0,0.25,0.0,0.0,0.333,True
91,91,91,91,103,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Alex Wood,1,Great American Ball Park,8,622072,4.17,8.73,8.81,1.2,0.254,0.333,1.0,0.25,0.5,0.333,True
92,92,92,92,104,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Shane Bieber,1,Comerica Park,25,669456,3.21,7.86,9.16,1.09,0.233,0.333,0.0,0.0,0.4,0.25,False
93,93,93,93,105,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Brady Singer,1,Target Field,26,663903,3.49,8.36,9.18,1.15,0.248,0.6,0.25,0.25,0.75,0.333,False
94,94,94,94,106,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Jose Urquidy,1,T-Mobile Park,27,664353,3.85,8.52,7.09,1.16,0.245,0.0,0.4,0.0,0.25,0.0,True
95,95,95,95,107,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Corey Kluber,0,Tropicana Field,21,446372,4.05,9.08,8.03,1.15,0.26,0.25,0.333,0.0,0.4,0.0,True
96,96,96,96,108,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Aaron Sanchez,0,Nationals Park,29,592717,3.6,7.2,14.4,1.2,0.211,0.25,0.333,0.25,0.25,0.0,True
97,97,97,97,109,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Alex Faedo,0,Comerica Park,25,656412,5.53,10.57,7.38,1.64,0.293,0.25,0.0,0.25,0.0,0.5,True
98,98,98,98,110,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Aaron Sanchez,0,Nationals Park,29,592717,3.6,7.2,14.4,1.2,0.211,0.25,0.2,0.25,0.4,0.0,True
99,99,99,99,111,22799,Geraldo Perdomo,ARI,22,0.205,0.298,0.286,0.812,672695,109,Tony Gonsolin,1,Chase Field,13,664062,2.3,5.66,8.37,0.89,0.178,0.0,0.25,0.333,0.25,0.25,True
100,100,100,100,112,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Aaron Sanchez,0,Nationals Park,29,592717,3.6,7.2,14.4,1.2,0.211,0.0,0.5,0.333,0.0,0.25,True
101,101,101,101,114,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Chris Archer,0,Target Field,26,502042,4.02,7.01,7.58,1.29,0.212,0.25,0.25,0.0,0.25,0.2,True
102,102,102,102,115,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Tucker Davidson,0,Truist Park,12,656353,13.5,13.5,2.25,2.75,0.333,0.25,0.0,0.25,0.5,0.0,False
103,103,103,103,116,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Austin Gomber,1,Nationals Park,29,596295,5.64,9.99,6.93,1.41,0.283,0.5,0.25,0.2,0.333,0.5,True
104,104,104,104,117,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Logan Gilbert,0,T-Mobile Park,27,669302,3.47,8.57,8.3,1.23,0.248,0.5,0.5,0.0,0.0,0.25,False
105,105,105,105,118,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Yusei Kikuchi,1,Angel Stadium,4,579328,5.13,8.2,10.03,1.49,0.244,0.5,0.5,0.25,0.5,0.0,False
106,106,106,106,120,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Alex Wood,1,Great American Ball Park,8,622072,4.17,8.73,8.81,1.2,0.254,0.0,0.667,0.333,0.0,0.333,True
107,107,107,107,121,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Austin Gomber,1,Nationals Park,29,596295,5.64,9.99,6.93,1.41,0.283,0.333,0.667,0.6,0.25,0.667,True
108,108,108,108,122,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Austin Gomber,1,Nationals Park,29,596295,5.64,9.99,6.93,1.41,0.283,0.0,0.333,0.0,0.0,0.5,True
109,109,109,109,123,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Shane Bieber,1,Comerica Park,25,669456,3.21,7.86,9.16,1.09,0.233,0.75,0.0,0.667,0.4,0.25,False
110,110,110,110,124,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Taijuan Walker,0,Citi Field,22,592836,3.45,8.28,6.9,1.19,0.242,0.4,0.25,0.0,0.2,0.0,True
111,111,111,111,125,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Sandy Alcantara,1,Truist Park,12,645261,1.88,6.14,8.01,0.93,0.195,0.0,0.2,0.25,0.5,0.25,False
