,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
10,10,10,10,10,10,10,11739,J.T. Realmuto,PHI,31,0.268,0.339,0.455,0.784,592663,143,Eric Lauer,1,Citizens Bank Park,16,641778,3.59,7.75,8.87,1.22,0.23,0.091,0.0,0.667,0.0,0.75,0.25,True
11,11,11,11,11,11,11,9874,DJ LeMahieu,NYY,33,0.286,0.388,0.429,0.8809999999999999,518934,147,Aaron Civale,1,Yankee Stadium,6,650644,6.17,10.67,8.67,1.46,0.295,0.375,0.25,0.333,0.25,0.25,0.25,True
12,12,12,12,12,12,13,19950,Andres Gimenez,CLE,23,0.302,0.365,0.484,0.743,665926,114,Gerrit Cole,0,Yankee Stadium,6,543037,3.38,7.03,11.58,1.02,0.211,0.0,0.333,0.5,0.333,0.0,0.0,True
13,13,13,13,13,13,14,13624,Corey Seager,TEX,28,0.25,0.329,0.475,0.7559999999999999,608369,140,Cole Irvin,0,Oakland Coliseum,19,608344,2.92,7.59,6.13,1.03,0.226,0.0,0.0,0.2,0.0,0.5,0.25,False
14,14,14,14,14,14,15,14161,Byron Buxton,MIN,28,0.222,0.301,0.549,0.6890000000000001,621439,142,Lucas Giolito,1,Target Field,26,608337,4.91,9.99,10.16,1.5,0.283,0.167,1.0,0.25,1.0,0.0,0.0,True
15,15,15,15,15,15,18,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,Chris Archer,0,Target Field,26,502042,4.02,7.01,7.58,1.29,0.212,0.25,0.25,0.0,0.25,0.25,0.333,True
16,16,16,16,16,16,19,19352,Sean Murphy,OAK,27,0.245,0.32,0.43,0.775,669221,133,Garrett Richards,1,Oakland Coliseum,19,572070,5.35,9.31,7.45,1.37,0.261,0.375,0.0,0.25,0.75,0.0,0.0,True
17,17,17,17,17,17,20,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Clayton Kershaw,1,Petco Park,31,477132,2.64,7.28,9.28,0.98,0.218,0.182,0.667,0.0,0.0,0.0,0.0,True
18,18,18,18,18,18,21,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.375,0.0,0.25,0.5,0.75,0.333,True
19,19,19,19,19,19,22,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,JT Brubaker,1,Wrigley Field,24,664141,4.49,10.05,9.22,1.52,0.275,0.25,0.6,0.0,0.333,0.0,0.0,True
20,20,20,20,20,20,23,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Luis Garcia,0,Minute Maid Park,32,472610,3.51,8.78,9.44,1.27,0.252,0.0,0.5,0.5,0.333,0.0,0.667,True
21,21,21,21,21,21,24,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Yusei Kikuchi,1,Minute Maid Park,32,579328,5.13,8.2,10.03,1.49,0.244,0.353,0.25,0.667,0.0,0.25,0.5,True
22,22,22,22,22,22,25,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Luis Garcia,0,Minute Maid Park,32,472610,3.51,8.78,9.44,1.27,0.252,0.667,0.25,0.25,0.75,0.2,0.25,False
23,23,23,23,23,23,26,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Yusei Kikuchi,1,Minute Maid Park,32,579328,5.13,8.2,10.03,1.49,0.244,0.0,0.75,0.0,0.0,0.0,0.0,False
24,24,24,24,24,24,27,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Clayton Kershaw,1,Petco Park,31,477132,2.64,7.28,9.28,0.98,0.218,0.25,0.25,0.0,0.5,0.333,0.0,False
25,25,25,25,25,25,28,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Eric Lauer,1,Citizens Bank Park,16,641778,3.59,7.75,8.87,1.22,0.23,0.5,0.333,0.0,0.0,0.25,0.0,False
26,26,26,26,26,26,29,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,JT Brubaker,1,Wrigley Field,24,664141,4.49,10.05,9.22,1.52,0.275,0.333,0.5,0.0,0.0,0.333,0.25,True
27,27,27,27,27,27,30,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Carlos Hernandez,1,T-Mobile Park,27,672578,9.09,13.9,4.81,2.14,0.359,0.5,0.667,0.75,0.333,0.0,0.25,True
28,28,28,28,28,28,31,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Carlos Hernandez,1,T-Mobile Park,27,672578,9.09,13.9,4.81,2.14,0.359,0.0,0.833,0.0,0.75,0.5,0.0,True
29,29,29,29,29,29,32,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Lucas Giolito,1,Target Field,26,608337,4.91,9.99,10.16,1.5,0.283,0.2,0.8,0.333,0.25,0.0,0.5,True
30,30,30,30,30,30,33,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Luis Garcia,0,Minute Maid Park,32,472610,3.51,8.78,9.44,1.27,0.252,0.0,0.25,0.0,0.5,0.25,0.0,True
31,31,31,31,31,31,34,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Cole Irvin,0,Oakland Coliseum,19,608344,2.92,7.59,6.13,1.03,0.226,0.154,0.5,0.2,0.25,0.333,0.25,False
32,32,32,32,32,32,35,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Clayton Kershaw,1,Petco Park,31,477132,2.64,7.28,9.28,0.98,0.218,1.0,0.0,0.25,0.0,0.25,0.333,False
33,33,33,33,33,33,36,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Aaron Civale,1,Yankee Stadium,6,650644,6.17,10.67,8.67,1.46,0.295,0.2,0.25,0.25,0.25,0.5,0.0,True
34,34,34,34,34,34,37,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Chris Ellis,1,Angel Stadium,4,595939,10.38,10.38,4.15,2.54,0.278,0.0,0.0,0.0,0.5,0.0,0.333,True
35,35,35,35,35,35,38,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.083,0.25,0.5,0.2,0.25,0.0,True
36,36,36,36,36,36,40,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Gerrit Cole,0,Yankee Stadium,6,543037,3.38,7.03,11.58,1.02,0.211,0.0,0.0,0.5,0.2,0.333,0.0,False
37,37,37,37,37,37,41,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Cole Irvin,0,Oakland Coliseum,19,608344,2.92,7.59,6.13,1.03,0.226,0.4,0.0,0.0,0.25,0.5,0.333,True
38,38,38,38,38,38,43,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Chris Archer,0,Target Field,26,502042,4.02,7.01,7.58,1.29,0.212,0.222,0.333,0.0,0.0,0.25,0.0,True
39,39,39,39,39,39,44,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Lucas Giolito,1,Target Field,26,608337,4.91,9.99,10.16,1.5,0.283,0.12,0.2,0.0,0.333,0.0,0.4,True
40,40,40,40,40,40,45,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Aaron Nola,0,Citizens Bank Park,16,605400,3.17,7.28,9.77,0.95,0.219,0.391,0.25,0.25,0.0,0.0,0.667,False
41,41,41,41,41,41,46,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Eric Lauer,1,Citizens Bank Park,16,641778,3.59,7.75,8.87,1.22,0.23,0.0,0.25,0.0,0.333,0.5,0.0,True
42,42,42,42,42,42,47,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Jose Suarez,0,Angel Stadium,4,660761,4.04,8.52,8.81,1.38,0.244,0.5,0.0,0.333,0.0,0.5,0.5,False
43,43,43,43,43,43,48,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Tyler Alexander,0,Comerica Park,25,641302,3.83,8.94,4.74,1.2,0.262,0.0,0.5,0.0,0.25,0.333,0.0,True
44,44,44,44,44,44,50,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.143,0.0,0.0,0.5,0.25,0.0,True
45,45,45,45,45,45,51,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Lucas Giolito,1,Target Field,26,608337,4.91,9.99,10.16,1.5,0.283,0.25,0.25,0.0,0.25,1.0,0.25,True
46,46,46,46,46,46,52,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Aaron Civale,1,Yankee Stadium,6,650644,6.17,10.67,8.67,1.46,0.295,0.375,1.0,0.25,1.0,0.0,0.0,True
47,47,47,47,47,47,53,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Carlos Hernandez,1,T-Mobile Park,27,672578,9.09,13.9,4.81,2.14,0.359,0.0,0.4,0.667,0.25,0.0,0.25,True
48,48,48,48,48,48,54,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Justin Steele,0,Wrigley Field,24,657006,3.67,8.66,9.13,1.41,0.247,0.333,0.0,0.0,0.25,0.0,0.0,False
49,49,49,49,49,49,55,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Garrett Richards,1,Oakland Coliseum,19,572070,5.35,9.31,7.45,1.37,0.261,0.2,0.25,0.0,0.25,0.5,0.0,False
50,50,50,50,50,50,56,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Aaron Civale,1,Yankee Stadium,6,650644,6.17,10.67,8.67,1.46,0.295,0.167,0.5,0.0,1.0,0.0,0.0,False
51,51,51,51,51,51,58,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Sean Manaea,0,Petco Park,31,640455,4.74,8.53,9.32,1.32,0.247,0.6,0.0,0.0,0.25,0.0,0.333,True
52,52,52,52,52,52,59,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Eric Lauer,1,Citizens Bank Park,16,641778,3.59,7.75,8.87,1.22,0.23,0.333,0.0,0.25,0.5,0.0,0.333,False
53,53,53,53,53,53,60,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Sean Manaea,0,Petco Park,31,640455,4.74,8.53,9.32,1.32,0.247,0.286,0.25,0.0,0.5,0.0,0.5,True
54,54,54,54,54,54,61,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Aaron Civale,1,Yankee Stadium,6,650644,6.17,10.67,8.67,1.46,0.295,0.333,0.333,0.0,0.0,0.5,0.25,True
55,55,55,55,55,55,62,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.5,0.0,0.25,0.0,0.25,0.667,True
56,56,56,56,56,56,63,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Gerrit Cole,0,Yankee Stadium,6,543037,3.38,7.03,11.58,1.02,0.211,0.167,0.25,0.0,0.5,0.25,0.25,False
57,57,57,57,57,57,64,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,JT Brubaker,1,Wrigley Field,24,664141,4.49,10.05,9.22,1.52,0.275,0.0,0.25,0.0,0.5,0.333,0.333,True
58,58,58,58,58,58,67,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.235,0.0,0.0,0.333,0.667,0.5,False
59,59,59,59,59,59,68,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Carlos Hernandez,1,T-Mobile Park,27,672578,9.09,13.9,4.81,2.14,0.359,0.5,0.0,0.0,0.0,0.75,0.25,True
60,60,60,60,60,60,69,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Chad Kuhl,1,Comerica Park,25,641771,5.16,9.7,6.64,1.52,0.273,0.125,0.4,0.25,0.0,0.0,0.0,True
61,61,61,61,61,61,70,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Cole Irvin,0,Oakland Coliseum,19,608344,2.92,7.59,6.13,1.03,0.226,0.4,0.0,0.667,0.6,0.5,0.25,True
62,62,62,62,62,62,71,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Shane McClanahan,0,Tropicana Field,21,663556,2.24,5.89,11.29,0.83,0.184,0.0,0.0,0.5,0.0,0.25,0.333,True
63,63,63,63,63,63,72,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Sean Manaea,0,Petco Park,31,640455,4.74,8.53,9.32,1.32,0.247,0.333,0.0,0.667,0.0,0.0,0.0,False
64,64,64,64,64,64,73,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Chris Archer,0,Target Field,26,502042,4.02,7.01,7.58,1.29,0.212,0.0,0.25,0.333,0.333,0.0,0.333,True
65,65,65,65,65,65,74,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Adam Wainwright,1,Great American Ball Park,8,425794,3.42,8.64,7.24,1.24,0.253,0.0,0.0,0.0,0.0,0.5,0.25,False
66,66,66,66,66,66,75,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Chad Kuhl,1,Comerica Park,25,641771,5.16,9.7,6.64,1.52,0.273,0.1,0.25,0.333,0.0,0.5,0.4,False
67,67,67,67,67,67,76,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Aaron Nola,0,Citizens Bank Park,16,605400,3.17,7.28,9.77,0.95,0.219,0.2,0.0,0.0,0.25,0.333,0.0,False
68,68,68,68,68,68,77,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Lucas Giolito,1,Target Field,26,608337,4.91,9.99,10.16,1.5,0.283,0.25,0.0,0.5,0.0,0.25,0.6,True
69,69,69,69,69,69,78,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Aaron Civale,1,Yankee Stadium,6,650644,6.17,10.67,8.67,1.46,0.295,0.0,0.5,0.25,0.25,0.5,0.667,True
70,70,70,70,70,70,79,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Aaron Nola,0,Citizens Bank Park,16,605400,3.17,7.28,9.77,0.95,0.219,0.273,0.25,0.333,0.0,0.0,0.667,True
71,71,71,71,71,71,80,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Tyler Alexander,0,Comerica Park,25,641302,3.83,8.94,4.74,1.2,0.262,0.125,0.667,0.25,0.25,0.25,0.5,True
72,72,72,72,72,72,81,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Garrett Richards,1,Oakland Coliseum,19,572070,5.35,9.31,7.45,1.37,0.261,0.167,0.0,0.0,0.5,0.667,0.0,True
73,73,73,73,73,73,82,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.5,0.4,0.25,0.0,0.333,0.25,True
74,74,74,74,74,74,83,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Yusei Kikuchi,1,Minute Maid Park,32,579328,5.13,8.2,10.03,1.49,0.244,0.263,0.25,0.5,0.0,0.333,0.0,True
75,75,75,75,75,75,84,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Chris Ellis,1,Angel Stadium,4,595939,10.38,10.38,4.15,2.54,0.278,0.5,0.0,0.0,0.0,0.0,1.0,True
76,76,76,76,76,76,85,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Adam Wainwright,1,Great American Ball Park,8,425794,3.42,8.64,7.24,1.24,0.253,0.322,0.0,0.667,0.333,0.25,0.0,False
77,77,77,77,77,77,87,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Eric Lauer,1,Citizens Bank Park,16,641778,3.59,7.75,8.87,1.22,0.23,0.222,0.333,0.5,0.75,0.0,0.0,True
